"LIMIT_BAL","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default","AGE_GROUP_35_50","AGE_GROUP_50_65","AGE_GROUP_Over_65","SEX_2","EDUCATION_1","EDUCATION_2","EDUCATION_3","EDUCATION_4","EDUCATION_5","EDUCATION_6","MARRIAGE_1","MARRIAGE_2","MARRIAGE_3"
160000,2,2,0,0,0,0,164082,157663,159094,132809,100693,97181,17,7342,3675,2910,3904,2900,1,0,0,0,1,0,1,0,0,0,0,1,0,0
80000,0,0,-2,-2,-2,-2,80250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
110000,2,0,0,0,0,0,109924,111805,108207,75808,78490,81238,6000,4380,3000,5000,10000,3000,1,0,0,0,1,0,1,0,0,0,0,0,1,0
360000,0,0,-2,-2,-1,-1,12040,0,0,0,150,1728,0,0,0,150,1728,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,31170,20413,13738,6326,1452,1612,2005,1206,1000,600,500,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
180000,2,2,2,2,2,2,158245,161695,163620,165604,169075,172401,7400,6000,6100,6200,6200,6300,0,1,0,0,1,1,0,0,0,0,0,0,1,0
160000,1,-1,0,0,0,-2,0,1000,2043,3133,0,0,1000,1043,1133,0,0,7482,1,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,0,0,0,0,0,0,14662,10305,11127,12928,13721,14492,1500,1300,2000,1000,1000,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0
60000,0,0,0,0,0,0,59143,58612,59017,59220,26607,29719,2100,3000,3008,6000,4000,1000,0,0,0,0,1,0,0,1,0,0,0,0,1,0
80000,2,0,0,-1,0,0,82198,80531,42334,39137,39074,40103,3543,1139,40003,2000,2100,24,0,0,1,0,1,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,0,34486,43872,45140,46885,48129,49327,10000,2000,2500,2000,2000,2000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0,0,1,0,0,0,0,1,0,0,0,1,0,0
210000,0,0,0,-2,-2,-1,29672,31050,0,0,0,87045,2100,0,0,0,87045,4000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,50883,51117,51125,50497,50544,50555,2200,5300,2000,2000,2000,2000,1,1,0,0,1,0,1,0,0,0,0,0,1,0
140000,0,0,0,0,0,0,129289,90352,85052,65758,46847,39777,3713,3546,2589,1960,1733,1379,0,0,0,0,1,0,1,0,0,0,0,1,0,0
200000,0,0,-1,-1,-2,-2,12367,13732,1513,0,0,0,2000,1513,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
50000,0,0,0,0,0,0,43900,42499,17494,18178,18541,18929,2268,1604,1288,651,674,734,0,1,0,0,0,0,1,0,0,0,0,1,0,0
70000,0,0,0,0,0,0,22578,23606,24619,25107,25634,26143,1397,1410,898,931,936,970,0,1,0,0,1,0,1,0,0,0,0,0,1,0
60000,0,0,0,0,0,0,24200,34708,25326,27914,30476,31982,11000,2000,3000,3000,2000,2000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30000,-1,2,2,3,2,2,699,309,-471,1479,1320,930,0,0,1950,0,390,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
80000,2,2,2,2,2,2,66995,67794,69607,70864,71902,73407,2500,3500,3000,2800,2800,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
160000,-2,-2,-1,0,0,0,2930,459,2613,22315,26911,35239,466,4171,22137,20000,12198,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
240000,1,-1,-1,-1,-1,-2,0,1263,-13,1667,-300,-300,1263,0,1680,0,0,1442,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30000,0,0,0,0,0,0,14045,15363,16108,17888,16505,16511,1555,1300,4894,1000,800,2200,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,2,2,2,0,0,2,15899,18720,18122,18530,19089,18856,3400,0,1000,1001,634,638,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50000,-2,-2,-2,-2,-2,-2,943,0,0,0,20650,0,10528,0,0,20650,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
20000,0,0,0,0,0,0,15247,16561,17280,18431,18341,19569,1575,1294,1596,655,1669,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,1,-2,-2,-2,-1,0,0,0,0,0,12723,30000,0,0,0,12723,18000,32200,0,0,0,0,0,1,0,0,0,0,0,0,1,0
160000,-1,-1,-1,-1,-1,-1,1430,0,715,715,715,865,0,715,715,715,865,715,0,1,0,0,0,1,0,0,0,0,0,0,1,0
210000,0,0,0,0,0,0,132909,135210,140056,143584,147832,150953,7000,5800,5050,8000,5500,7000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30000,1,2,2,2,-1,-1,10033,6486,7064,2890,2500,3280,0,3192,0,2500,3280,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
50000,2,2,2,2,2,2,48655,45570,44015,36724,45751,46497,460,5021,0,10000,2005,37,1,0,0,0,0,0,1,0,0,0,0,0,1,0
150000,1,-1,-1,-1,0,0,-300,7628,0,1089,1089,843,7928,0,1089,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
100000,-2,-1,0,0,0,0,75912,85276,88498,90289,92485,95630,10000,4000,2600,3000,4000,5000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,0,0,0,0,0,0,32802,31002,32115,31824,32498,21757,1497,2000,1000,1064,1059,290,0,1,0,0,1,0,1,0,0,0,0,1,0,0
280000,-2,-1,-1,-1,-1,0,593,1763,53669,4707,22014,3415,1777,53934,4726,22102,12,1301,0,1,0,0,0,1,0,0,0,0,0,1,0,0
50000,2,0,0,0,0,0,47349,46353,38081,16970,17695,18401,1892,2600,2000,1000,1000,1500,1,0,1,0,1,0,0,1,0,0,0,1,0,0
280000,-1,-1,-1,-1,-1,-1,4356,12345,2663,867,3060,858,12384,2664,867,3060,858,3193,0,0,0,0,1,1,0,0,0,0,0,0,1,0
50000,1,2,0,0,-2,-2,27369,6425,4580,0,0,0,0,1050,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
250000,0,0,0,0,0,0,255473,256003,254970,209124,213392,205180,11300,12177,7200,8000,7700,8003,0,1,0,0,0,1,0,0,0,0,0,0,1,0
160000,0,0,0,0,0,0,85748,86473,89120,88854,84598,86309,4000,5000,3096,3100,4000,5000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
150000,0,0,0,0,0,0,39883,34983,23772,20410,14818,7565,2068,1331,1029,353,208,20711,0,0,0,0,1,0,1,0,0,0,0,0,1,0
160000,-1,-1,-1,-1,-1,-1,51261,5875,9121,2412,2271,2187,5902,9128,2412,2271,2187,4792,0,1,0,0,1,1,0,0,0,0,0,1,0,0
140000,-2,-1,0,0,0,0,0,10626,11579,10165,13067,92743,10626,1154,1000,3067,80000,3015,0,0,0,0,1,1,0,0,0,0,0,0,1,0
100000,2,2,3,2,2,2,86974,49202,95884,93528,96397,96258,12700,0,0,6050,1600,3400,1,0,0,0,0,0,1,0,0,0,0,0,1,0
190000,-1,-1,2,2,-2,-2,231,3421,3190,0,0,0,3190,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
20000,0,0,0,2,0,0,15271,16707,20601,19952,19586,18528,2000,4500,0,671,700,2000,1,0,0,0,1,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,0,0,70113,71567,72410,73846,75556,77742,3181,2628,2640,2897,3600,2500,0,1,0,0,1,1,0,0,0,0,0,1,0,0
340000,0,0,0,0,0,0,135538,113464,88629,71435,69725,69714,4093,3000,11115,2052,2500,1100,0,0,0,0,1,0,1,0,0,0,0,0,1,0
200000,-1,-1,-1,-1,-1,-1,170,3300,38526,-93,18681,12399,3318,42497,0,18774,12461,9526,0,0,0,0,0,1,0,0,0,0,0,0,1,0
180000,1,2,0,0,0,0,114413,111165,117004,119542,122452,130293,0,10000,6000,5000,10000,6500,0,1,0,0,1,1,0,0,0,0,0,1,0,0
80000,0,0,0,0,0,-2,11521,5219,4560,5450,0,0,1500,2000,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
360000,-1,-1,-1,-1,-1,-1,22237,5683,1632,1632,22379,8901,6695,1632,5050,22379,8901,4852,0,1,0,0,1,0,1,0,0,0,0,1,0,0
300000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1280,0,0,0,0,1280,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
200000,-2,-1,2,0,-1,-1,0,5932,5674,1484,4680,0,5932,0,0,4680,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
200000,-1,0,0,0,0,0,154875,140376,129962,124282,118956,121449,5216,8000,20000,15653,4824,10000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
140000,0,0,0,0,0,0,136032,139118,134651,135350,129135,132035,5400,5000,6000,4700,5000,5400,0,1,0,0,0,0,1,0,0,0,0,1,0,0
430000,0,0,0,0,0,0,89395,90052,90604,91200,92134,92834,3243,3200,3185,3500,3500,3420,0,1,0,0,1,0,1,0,0,0,0,1,0,0
20000,2,0,0,0,0,0,14033,14993,16244,18300,18100,-1900,1500,1800,2800,0,0,1900,1,0,0,0,1,1,0,0,0,0,0,0,1,0
270000,-2,-2,-2,-2,-2,-2,72364,65094,30704,12383,143874,15081,65140,30773,12383,144570,20081,112791,0,1,0,0,1,0,1,0,0,0,0,1,0,0
200000,-2,-2,-2,-2,-2,-2,56555,0,0,3941,16405,-150,0,0,3941,16405,0,2477,0,0,0,0,1,1,0,0,0,0,0,0,1,0
90000,0,0,0,0,0,0,91653,88619,90298,91343,90887,90858,4200,4100,3307,3405,3311,6204,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30000,0,0,0,0,0,0,28409,28530,29435,30841,29434,16565,2000,2000,2000,1765,331,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
320000,-1,-1,-1,-2,-2,-2,2695,500,0,0,0,0,505,368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
80000,0,0,0,0,0,0,19578,18231,17950,14699,12466,11445,1620,1600,1419,1000,1000,1000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
140000,1,-2,-1,-1,2,0,0,0,167,80644,146651,55776,0,167,80677,0,2500,28,0,0,0,0,1,0,1,0,0,0,0,0,1,0
190000,0,0,0,0,2,0,102648,106410,108770,115325,112063,114484,5400,5491,9800,0,4300,8700,0,1,0,0,0,0,0,1,0,0,0,1,0,0
140000,-2,-2,-2,-2,-2,-2,933,1768,3169,5041,389,3065,1768,3169,5041,389,3065,1112,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10000,0,0,2,0,0,0,6672,8405,8869,8901,9838,6771,2000,800,240,1000,771,1100,0,1,0,0,0,0,1,0,0,0,0,0,1,0
300000,-1,-1,-1,0,0,-1,374,1685,1485,990,495,495,2000,1485,0,0,495,495,1,1,0,0,0,0,1,0,0,0,0,1,0,0
240000,-2,-2,-2,-2,-2,-2,6101,1202,3227,4039,1776,1513,1205,3236,4051,1781,1517,3630,0,0,0,0,1,1,0,0,0,0,0,1,0,0
120000,0,0,0,0,0,0,117059,117000,116955,109973,108693,104890,5026,4541,4100,4100,4000,4000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
220000,-1,-1,-1,-1,-1,-1,51261,7443,5572,5572,5572,5774,7479,5600,5600,5600,5802,3279,0,0,0,0,1,1,0,0,0,0,0,0,1,0
300000,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
70000,0,0,0,0,2,2,35871,37174,37904,40651,39697,42253,1902,1632,3379,0,3200,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
160000,-1,-1,-1,-1,-1,-1,3650,1650,5650,3300,1650,1650,1650,5650,3300,1650,1650,1650,0,1,0,0,1,0,1,0,0,0,0,1,0,0
250000,0,0,0,0,0,0,26465,30762,32833,42996,34321,23166,5000,3000,2500,1000,3050,4000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
180000,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0,1,0,0,1,0,0,1,0,0,0,0,0,0
230000,0,0,0,0,0,0,56171,60250,63574,71941,75882,75619,5000,5000,10000,5000,5000,5000,0,0,0,0,0,0,1,0,0,0,0,1,0,0
150000,-1,-1,0,-1,0,0,5094,29137,25772,48635,25907,7513,29148,25000,48635,13907,1513,46798,0,0,1,0,1,1,0,0,0,0,0,1,0,0
260000,0,0,0,0,0,2,50060,54213,49512,18657,33296,32622,5000,2655,800,15000,0,10000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
80000,0,0,0,-2,-2,-2,39604,10635,0,0,0,0,1000,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
140000,0,0,0,0,0,0,9598,10631,11349,12661,12606,12869,1500,1195,1507,452,467,470,0,0,0,0,1,1,0,0,0,0,0,0,1,0
180000,-1,-1,-1,-1,-1,-1,416,416,416,416,416,832,416,416,416,416,832,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
350000,-2,-2,-2,-2,-2,-2,3272,6968,0,0,0,0,7008,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
30000,2,2,2,2,2,0,28695,29824,29066,31236,29819,30058,1900,0,3000,0,1500,2000,1,1,0,0,1,0,1,0,0,0,0,1,0,0
310000,0,0,0,0,0,0,122127,110388,119365,113435,140988,145161,10000,10124,20000,30125,30137,20171,0,0,0,0,1,0,1,0,0,0,0,0,1,0
290000,-1,-1,-1,-1,-1,-1,550,550,550,550,550,550,550,550,550,550,550,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
100000,0,0,0,0,0,0,48923,48404,46266,45405,44723,42934,2084,1973,1708,1728,1621,1359,0,1,0,0,1,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,0,0,57846,50663,45515,42599,38559,36337,2018,2033,2016,2010,2010,1114,0,0,0,0,1,0,1,0,0,0,0,1,0,0
500000,0,0,0,0,0,-1,26597,16573,19080,13860,15904,134584,5549,3010,2000,2044,131438,4504,0,0,0,0,0,0,1,0,0,0,0,1,0,0
90000,0,0,0,0,0,0,82253,88238,83204,81645,84629,87981,8238,3200,3000,5000,5000,3000,0,1,0,0,1,0,1,0,0,0,0,1,0,0
180000,0,0,0,0,0,0,177554,175969,174812,177252,129190,130431,6500,7000,7100,5000,5000,5000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
200000,0,0,0,0,0,0,98822,95634,94933,96554,65905,1528,5549,3500,5000,5000,1000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
280000,-1,-1,0,0,0,0,8814,151643,153190,147589,149291,151357,151650,5546,6007,5507,6007,4184,1,0,0,0,0,1,0,0,0,0,0,0,1,0
150000,0,0,0,0,0,0,149931,152915,149867,144731,40197,149949,5500,5513,5200,5200,5400,6000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
20000,0,0,0,0,2,0,5861,6728,7739,8339,8061,8221,1119,1130,730,0,294,305,0,1,0,0,0,0,0,1,0,0,0,0,1,0
150000,-1,0,0,0,-1,0,23427,25252,19004,15206,1423,8923,5554,5070,5076,1457,9047,22720,0,0,0,0,1,0,1,0,0,0,0,1,0,0
90000,0,0,0,0,0,0,91656,87106,48730,27535,27751,29923,5110,2000,3000,1000,3000,3000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
50000,-1,-1,-1,-1,-1,-1,7011,9639,8102,8585,12633,20338,10000,8501,9003,13000,20500,11000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
150000,-1,-1,-2,-1,-1,-1,9487,0,0,159,14903,410,0,0,5050,14903,509,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
180000,0,0,0,0,0,0,78089,75159,76602,76896,78588,77770,3333,3310,2900,3040,3500,2300,0,1,0,0,1,0,1,0,0,0,0,1,0,0
70000,2,2,2,2,2,2,44594,45588,46540,47378,46490,47758,2000,2000,1900,0,2200,3600,1,0,0,0,1,1,0,0,0,0,0,0,1,0
80000,0,-1,-1,-2,-2,-2,7345,4596,0,0,0,0,4596,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
360000,1,-1,-1,-1,-1,-1,-8,2379,0,11850,150,459,2387,0,11850,300,459,52,0,1,0,0,1,1,0,0,0,0,0,0,1,0
30000,2,2,2,2,2,0,21107,24117,24424,24627,24093,24785,3374,1000,900,4738,1094,1000,1,0,0,0,0,1,0,0,0,0,0,0,1,0
210000,0,0,0,2,0,0,114953,88428,96993,94537,97968,100387,5000,10000,0,5000,4000,5000,1,1,0,0,0,0,1,0,0,0,0,0,1,0
170000,0,0,0,0,0,0,56980,55889,51328,31541,47406,23062,3000,2236,2478,904,2546,2000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
640000,-1,-1,-1,0,0,0,21189,4242,32110,62649,63218,53151,4258,32120,34000,5037,0,13855,0,0,0,0,0,1,0,0,0,0,0,0,1,0
100000,1,-2,-2,-2,-2,-2,-78,-78,-78,-78,-78,-78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
210000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
70000,0,0,0,0,0,0,69398,70352,69936,68118,65942,62495,2667,2321,2391,2316,2466,1451,0,0,1,0,0,1,0,0,0,0,0,0,0,1
30000,0,0,0,0,0,-1,29202,30695,29342,23572,21381,28609,5549,10019,1219,1032,28609,1269,0,0,0,0,0,0,1,0,0,0,0,1,0,0
390000,0,0,0,0,0,0,184547,179819,162571,167832,205750,212634,6645,5782,7782,42393,10414,7422,0,1,0,0,1,0,0,0,0,1,0,0,1,0
200000,-2,-2,-2,-2,-2,-2,7812,0,0,1115,0,0,0,0,1115,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
200000,-2,-2,-1,0,0,-1,0,225,5628,5540,16378,4850,225,5628,23,16378,4850,2255,0,0,0,0,1,1,0,0,0,0,0,1,0,0
10000,-1,-1,0,0,0,0,656,8748,9644,9541,8971,9645,10128,1200,400,323,1600,300,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30000,0,0,0,0,0,-1,36541,17625,26243,25829,-175,664,5000,11000,3000,2000,1500,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
200000,0,0,0,0,0,0,97584,75187,72556,63524,49914,18068,3600,2500,3000,2000,2000,2000,0,1,0,0,1,0,0,1,0,0,0,1,0,0
200000,2,0,0,2,2,2,91368,92989,99704,101169,103401,109831,4000,8300,4000,4000,8300,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
80000,2,2,2,2,2,0,70002,71389,73788,74463,72834,74190,3100,4204,2790,0,3043,2625,1,0,0,0,1,0,0,1,0,0,0,1,0,0
130000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
80000,0,0,0,0,0,-2,16959,17910,14919,15375,-150,-150,1235,1369,825,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
200000,0,0,-1,0,0,-2,14335,12452,4467,3285,0,0,1213,4467,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
160000,2,2,2,2,2,2,144255,147333,143786,151842,147962,156921,6900,200,12000,0,11500,5811,0,1,0,0,1,0,1,0,0,0,0,0,1,0
110000,0,0,0,0,0,0,61050,62663,62425,59118,49449,38047,2600,2100,2000,2000,1500,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0
180000,-1,-1,-1,-1,-1,-1,9509,15419,14188,11926,9718,34322,16359,14293,11949,9737,34449,25691,0,1,0,0,1,1,0,0,0,0,0,1,0,0
150000,-1,-1,-1,-1,-1,-1,1758,468,2988,2232,4535,0,468,2988,2232,4535,0,1593,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20000,1,-1,-1,-1,-1,-2,0,3796,5081,888,0,0,3796,5081,888,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
50000,0,0,0,0,0,0,20762,22382,21343,14850,12315,10391,2000,1622,2013,500,500,500,0,0,0,0,1,0,1,0,0,0,0,0,1,0
420000,0,0,-1,0,0,-1,83640,63751,153092,111922,88709,36484,1275,156564,0,0,36484,69380,0,0,0,0,1,0,1,0,0,0,0,1,0,0
360000,0,0,0,0,0,0,22233,22935,23816,13800,11000,0,1287,1152,1000,1000,0,179,0,0,0,0,1,0,1,0,0,0,0,0,1,0
340000,-2,-2,-2,-2,-2,-2,2732,2183,4103,12950,11372,2434,2183,4142,12950,11372,2434,2222,0,1,0,0,1,1,0,0,0,0,0,0,1,0
180000,0,0,0,0,0,0,34607,43623,46667,31931,33928,35235,10000,5000,15000,5000,2000,5000,0,1,0,0,1,1,0,0,0,0,0,0,1,0
70000,0,0,0,0,0,0,75040,75705,69514,69312,69412,68692,3000,3000,3100,3000,3000,2700,0,0,0,0,1,1,0,0,0,0,0,0,1,0
140000,0,0,0,0,0,0,76902,70841,61422,52576,51301,48202,3000,2200,2400,2000,2050,2150,0,0,1,0,1,0,0,1,0,0,0,1,0,0
260000,0,0,0,0,0,0,207977,207713,197120,198815,201007,205181,9000,7009,7000,8000,8000,8000,0,1,0,0,1,0,1,0,0,0,0,0,1,0
350000,1,-1,2,-1,0,-1,-20,630,630,15722,2003,7264,650,0,15788,10,7299,13980,0,0,0,0,1,0,1,0,0,0,0,0,1,0
220000,-1,-1,-1,0,0,0,540,1148,20752,19397,19581,25071,1158,20752,1051,7120,14928,1177,0,1,0,0,0,0,1,0,0,0,0,1,0,0
500000,-1,-1,-1,-1,0,0,6259,2937,10410,30016,8014,2630,2962,10457,30026,26,13,2283,1,0,1,0,1,1,0,0,0,0,0,1,0,0
360000,-1,-1,-1,-2,-2,-2,3771,900,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50000,-1,0,0,0,0,0,48570,48599,49124,48930,50316,62794,1773,2246,2000,3000,1725,6120,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20000,0,0,2,0,0,2,11192,15677,15133,15582,16677,16259,5000,0,1000,1500,0,700,0,0,0,0,1,0,1,0,0,0,0,0,1,0
300000,-1,-1,-2,-2,-2,-2,1117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,3351,4368,5391,6401,6528,6664,1077,1100,1106,233,241,243,1,1,0,0,1,0,1,0,0,0,0,1,0,0
30000,0,0,0,2,2,0,12430,13419,15897,16340,15780,16127,1200,2700,1000,0,600,1400,0,0,0,0,1,0,0,1,0,0,0,1,0,0
240000,1,-1,0,0,0,0,0,18000,18485,17406,19345,21134,18000,2000,2000,2000,3000,2000,0,1,0,0,1,1,0,0,0,0,0,0,1,0
50000,2,2,2,2,2,2,33457,34504,35447,36061,36571,35850,1900,1800,1500,1400,0,3000,1,0,0,0,1,0,0,1,0,0,0,0,1,0
250000,-1,-1,-1,-1,-1,-2,315,-72,7304,95,0,0,0,7376,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
30000,2,2,2,2,0,0,23687,23020,47133,24514,25030,25557,0,2579,0,909,944,4642,0,1,0,0,1,0,0,1,0,0,0,0,1,0
320000,-1,-1,-1,-1,0,0,3720,4206,15610,10556,11863,5619,5549,15610,10556,8000,5600,2604,0,0,0,0,1,0,1,0,0,0,0,0,1,0
120000,0,0,0,0,0,0,78304,79348,81881,82628,84404,86096,2900,3850,3000,3100,3088,3151,0,0,0,0,1,1,0,0,0,0,0,0,1,0
200000,0,0,0,0,0,0,140407,142965,188990,188742,187267,190249,8031,55015,5327,5505,5525,6039,0,0,0,0,1,1,0,0,0,0,0,0,1,0
180000,2,-1,-1,-1,-1,-1,1343,437,2297,4428,985,4028,438,2308,4446,987,4040,600,1,1,0,0,1,1,0,0,0,0,0,1,0,0
180000,-1,-1,-1,-1,-1,-1,29206,16231,8392,25062,13088,23174,16231,8405,25062,13088,23174,8556,0,1,0,0,1,1,0,0,0,0,0,1,0,0
80000,-1,0,-1,-1,-1,-1,5143,8351,3234,1819,1909,1909,6458,3917,1819,2299,1909,3069,0,1,0,0,1,0,1,0,0,0,0,1,0,0
200000,-2,-2,-2,-2,-2,-2,0,127,133,386,393,286,127,133,386,400,286,500,0,0,0,0,1,1,0,0,0,0,0,0,1,0
70000,2,2,2,2,2,2,44689,49202,46621,45573,48678,47744,2000,2000,0,4000,0,2000,1,1,0,0,1,0,1,0,0,0,0,0,1,0
240000,0,0,0,0,0,0,186969,167474,168081,166589,165981,165951,5510,6000,8808,6006,6000,6000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
170000,-1,-1,-1,-1,-1,-1,390,17450,13366,17446,17056,16666,17450,13366,20894,17056,16666,34256,0,0,1,0,1,0,0,1,0,0,0,0,1,0
70000,1,-2,-1,2,0,0,30950,33087,42935,28346,27279,28976,3107,48323,0,2001,3000,3003,0,1,0,0,1,0,0,1,0,0,0,1,0,0
360000,2,2,-2,-2,-2,-2,1614,-40,-40,-40,-40,1153,40,0,0,0,1193,17,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50000,-1,-1,-1,-1,0,-1,1572,1572,1572,6561,5091,353,1572,1572,6561,102,353,27000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
230000,-1,-1,-1,-1,-1,-1,2624,1149,2140,3313,3750,2491,1149,2140,3313,3750,2491,9785,0,0,0,0,1,0,1,0,0,0,0,0,1,0
120000,1,2,0,0,0,0,123184,117849,120471,117218,116871,122192,0,6100,5700,4500,9000,4700,1,0,1,0,1,0,1,0,0,0,0,1,0,0
390000,-1,-1,-1,-1,0,-1,6346,94921,53796,6009,9096,3267,94921,53796,6009,9096,3267,2901,0,1,0,0,0,1,0,0,0,0,0,1,0,0
160000,1,2,2,0,0,0,152699,152630,95758,97251,98010,99669,4462,0,4385,3639,3762,3800,1,1,0,0,1,0,1,0,0,0,0,0,1,0
30000,0,0,0,0,2,0,25536,26635,27383,29061,28492,29850,1800,1500,2100,0,1800,1000,0,0,0,0,1,0,1,0,0,0,0,0,1,0
100000,-1,-1,-2,-2,-2,-2,4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
220000,0,0,0,0,0,0,51261,137465,134420,132066,131319,130478,6500,4700,5000,5000,5000,10000,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40000,2,2,2,2,2,2,5678,9900,9592,10433,10521,10203,4500,0,1000,400,0,2200,1,0,0,0,1,0,1,0,0,0,0,0,1,0
240000,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
290000,1,-1,-1,0,0,-1,1358,2586,11101,21101,2833,4820,2613,11101,10000,2839,4826,1352,0,1,0,0,1,1,0,0,0,0,0,1,0,0
400000,0,0,0,0,0,0,95719,96369,92336,91816,57477,66203,4652,3565,2731,4738,16027,25000,0,1,0,0,0,1,0,0,0,0,0,1,0,0
390000,0,0,0,0,0,0,22008,23645,24947,26223,27643,38783,2000,2000,2000,2000,2000,2000,0,0,0,0,1,1,0,0,0,0,0,0,1,0
